id,slug,year,shadow,details
56,oil-springs-ollie,2014,1,
56,oil-springs-ollie,2015,1,
56,oil-springs-ollie,2016,0,
56,oil-springs-ollie,2017,1,
56,oil-springs-ollie,2018,1,
56,oil-springs-ollie,2019,1,
56,oil-springs-ollie,2020,0,
56,oil-springs-ollie,2021,0,
