id,slug,year,shadow,details
59,van-island-violet,2017,0,
59,van-island-violet,2018,0,
59,van-island-violet,2019,1,
59,van-island-violet,2020,1,
59,van-island-violet,2021,0,
59,van-island-violet,2022,1,
59,van-island-violet,2023,1,
59,van-island-violet,2024,1,
