id,slug,year,shadow,details
64,lucy-the-lobster,2018,0.0,
64,lucy-the-lobster,2019,1.0,
64,lucy-the-lobster,2020,1.0,
64,lucy-the-lobster,2021,,
64,lucy-the-lobster,2022,1.0,
64,lucy-the-lobster,2023,1.0,
64,lucy-the-lobster,2024,1.0,
